index	demonstration_count	input_nchars	input_ntokens	input_logprob	output_nchars	output_ntokens	output_logprob	correct
58	0	549	139	-11.628608473416033	2	1	-6.519775485214992	0
58	0	554	133	-11.645270906645676	2	1	-6.519775485214992	0
58	0	548	124	-11.320895523860537	2	1	-6.519775485214992	0
58	0	529	129	-11.409099052692282	2	1	-6.519775485214992	0
58	0	538	132	-11.322584448189572	2	1	-6.519775485214992	0
58	0	549	134	-11.519697386642981	2	1	-6.519775485214992	0
58	0	550	130	-11.332324981689453	2	1	-6.519775485214992	0
58	0	534	128	-11.374256660198343	2	1	-6.519775485214992	0
58	0	529	127	-11.418361203423862	2	1	-6.519775485214992	0
58	0	531	122	-11.101199742021231	2	1	-6.519775485214992	0
58	0	550	133	-11.52926204944479	2	1	-6.519775485214992	0
58	0	530	134	-11.642779712019296	2	1	-6.519775485214992	0
59	0	578	137	-11.503155821460789	2	1	-6.60987538155391	0
59	0	566	139	-11.511337700536696	2	1	-6.60987538155391	0
59	0	561	138	-11.654896202733962	2	1	-6.60987538155391	0
59	0	541	132	-11.463187363188146	2	1	-6.60987538155391	0
59	0	547	138	-11.526452403957562	2	1	-6.60987538155391	0
59	0	560	131	-11.564112032874156	2	1	-6.60987538155391	0
59	0	530	130	-11.29931928343692	2	1	-6.60987538155391	0
59	0	542	122	-11.135062557155804	2	1	-6.60987538155391	0
59	0	565	129	-11.316872903856181	2	1	-6.60987538155391	0
59	0	539	130	-11.416921938880016	2	1	-6.60987538155391	0
59	0	523	128	-11.300011101415603	2	1	-6.60987538155391	0
59	0	551	137	-11.561674732272907	2	1	-6.60987538155391	0
59	0	542	127	-11.241260528564453	2	1	-6.60987538155391	0
59	0	549	130	-11.327665167339777	2	1	-6.60987538155391	0
59	0	554	133	-11.318538342492054	2	1	-6.60987538155391	0
59	0	566	124	-11.264363692978682	2	1	-6.60987538155391	0
59	0	535	135	-11.502884331396071	2	1	-6.60987538155391	0
59	0	552	138	-11.567661220744505	2	1	-6.60987538155391	0
59	0	553	131	-11.45601285514185	2	1	-6.60987538155391	0
59	0	564	141	-11.640975596541065	2	1	-6.60987538155391	0
59	0	554	132	-11.443543741258525	2	1	-6.60987538155391	0
59	0	540	130	-11.292431071653205	2	1	-6.60987538155391	0
59	0	551	137	-11.551684719021038	2	1	-6.60987538155391	0
59	0	548	132	-11.364689681489589	2	1	-6.60987538155391	0
59	0	558	133	-11.622027607287391	2	1	-6.60987538155391	0
59	0	565	131	-11.46008785700394	2	1	-6.60987538155391	0
59	0	540	127	-11.286666191230387	2	1	-6.60987538155391	0
59	0	575	135	-11.54521004628327	2	1	-6.60987538155391	0
59	0	547	139	-11.63459134505967	2	1	-6.60987538155391	0
59	0	562	134	-11.635556819075244	2	1	-6.60987538155391	0
60	0	572	135	-11.42805061340332	2	1	-4.538072442455597	0
60	0	542	128	-11.41583964029948	2	1	-4.538072442455597	0
60	0	532	129	-11.30130116144816	2	1	-4.538072442455597	0
60	0	532	130	-11.188278834025065	2	1	-4.538072442455597	0
60	0	550	138	-11.585251871744791	2	1	-4.538072442455597	0
60	0	548	133	-11.373873519897462	2	1	-4.538072442455597	0
60	0	563	138	-11.497072537740072	2	1	-4.538072442455597	0
60	0	540	135	-11.472741254170735	2	1	-4.538072442455597	0
60	0	561	132	-11.282892068227133	2	1	-4.538072442455597	0
60	0	572	137	-11.476900768280029	2	1	-4.538072442455597	0
60	0	560	138	-11.46132361094157	2	1	-4.538072442455597	0
60	0	544	134	-11.394824727376301	2	1	-4.538072442455597	0
60	0	576	139	-11.52947800954183	2	1	-4.538072442455597	0
60	0	551	134	-11.395583438873292	2	1	-4.538072442455597	0
60	0	558	138	-11.536008707682292	2	1	-4.538072442455597	0
60	0	557	127	-11.262354214986166	2	1	-4.538072442455597	0
60	0	559	136	-11.540144888559977	2	1	-4.538072442455597	0
60	0	558	135	-11.46105244954427	2	1	-4.538072442455597	0
60	0	557	136	-11.40710163116455	2	1	-4.538072442455597	0
60	0	575	137	-11.541513951619466	2	1	-4.538072442455597	0
60	0	548	137	-11.490674177805582	2	1	-4.538072442455597	0
60	0	557	125	-11.088531557718913	2	1	-4.538072442455597	0
60	0	547	137	-11.412523015340168	2	1	-4.538072442455597	0
60	0	561	138	-11.406676006317138	2	1	-4.538072442455597	0
60	0	549	141	-11.448888333638509	2	1	-4.538072442455597	0
60	0	565	140	-11.587601248423258	2	1	-4.538072442455597	0
60	0	546	129	-11.269366359710693	2	1	-4.538072442455597	0
60	0	580	136	-11.51456184387207	2	1	-4.538072442455597	0
60	0	567	138	-11.502018515268961	2	1	-4.538072442455597	0
60	0	550	139	-11.412748591105144	2	1	-4.538072442455597	0
61	0	541	135	-11.345781169953893	2	1	-6.705631094892003	0
61	0	567	133	-11.24571318704574	2	1	-6.705631094892003	0
61	0	567	138	-11.484056191366227	2	1	-6.705631094892003	0
61	0	580	143	-11.562178596121367	2	1	-6.705631094892003	0
61	0	549	144	-11.601421543809234	2	1	-6.705631094892003	0
61	0	569	138	-11.5991587717025	2	1	-6.705631094892003	0
61	0	583	131	-11.34945638062524	2	1	-6.705631094892003	0
61	0	556	135	-11.434137875916528	2	1	-6.705631094892003	0
61	0	538	127	-11.156665802001953	2	1	-6.705631094892003	0
61	0	533	139	-11.420815858684602	2	1	-6.705631094892003	0
61	0	550	135	-11.294026922007076	2	1	-6.705631094892003	0
61	0	547	140	-11.377887225541912	2	1	-6.705631094892003	0
61	0	583	135	-11.371019050723216	2	1	-6.705631094892003	0
61	0	555	141	-11.498686618492252	2	1	-6.705631094892003	0
61	0	561	134	-11.391397194784195	2	1	-6.705631094892003	0
61	0	554	136	-11.438141463232823	2	1	-6.705631094892003	0
61	0	586	143	-11.691384456196769	2	1	-6.705631094892003	0
61	0	557	136	-11.329314435114625	2	1	-6.705631094892003	0
61	0	585	138	-11.431802624561747	2	1	-6.705631094892003	0
61	0	557	136	-11.396551882634398	2	1	-6.705631094892003	0
61	0	578	135	-11.503122955072122	2	1	-6.705631094892003	0
61	0	562	138	-11.456853022340868	2	1	-6.705631094892003	0
61	0	556	134	-11.455305005683273	2	1	-6.705631094892003	0
61	0	565	134	-11.361465954389729	2	1	-6.705631094892003	0
61	0	561	136	-11.539329841488698	2	1	-6.705631094892003	0
61	0	564	138	-11.54180733102267	2	1	-6.705631094892003	0
61	0	570	141	-11.534960449719039	2	1	-6.705631094892003	0
61	0	584	139	-11.46105031498143	2	1	-6.705631094892003	0
61	0	575	143	-11.665436072427719	2	1	-6.705631094892003	0
61	0	564	140	-11.538797941364226	2	1	-6.705631094892003	0
62	0	606	139	-11.403325357744771	2	1	-6.485105346119872	0
62	0	585	144	-11.607496815343056	2	1	-6.485105346119872	0
62	0	577	139	-11.395346395431027	2	1	-6.485105346119872	0
62	0	550	133	-11.173565310816612	2	1	-6.485105346119872	0
62	0	579	151	-11.680619239807129	2	1	-6.485105346119872	0
62	0	570	139	-11.485068167409588	2	1	-6.485105346119872	0
62	0	579	139	-11.421889028241557	2	1	-6.485105346119872	0
62	0	569	143	-11.572887482181672	2	1	-6.485105346119872	0
62	0	561	127	-11.212002938793551	2	1	-6.485105346119872	0
62	0	603	147	-11.59294682164346	2	1	-6.485105346119872	0
62	0	581	147	-11.557886123657227	2	1	-6.485105346119872	0
62	0	572	135	-11.255408440866779	2	1	-6.485105346119872	0
62	0	557	137	-11.318317351802703	2	1	-6.485105346119872	0
62	0	567	142	-11.508019170453471	2	1	-6.485105346119872	0
62	0	577	145	-11.520143385856382	2	1	-6.485105346119872	0
62	0	579	130	-11.106144812799268	2	1	-6.485105346119872	0
62	0	572	137	-11.313936941085323	2	1	-6.485105346119872	0
62	0	567	137	-11.218632113549017	2	1	-6.485105346119872	0
62	0	568	141	-11.394195556640625	2	1	-6.485105346119872	0
62	0	583	146	-11.5783480059716	2	1	-6.485105346119872	0
62	0	564	140	-11.446306905438822	2	1	-6.485105346119872	0
62	0	576	134	-11.239289868262507	2	1	-6.485105346119872	0
62	0	590	143	-11.544039172510947	2	1	-6.485105346119872	0
62	0	593	141	-11.392781657557334	2	1	-6.485105346119872	0
62	0	568	135	-11.45133218457622	2	1	-6.485105346119872	0
62	0	565	139	-11.348242267485588	2	1	-6.485105346119872	0
62	0	558	141	-11.345190263563588	2	1	-6.485105346119872	0
62	0	563	146	-11.44369472995881	2	1	-6.485105346119872	0
62	0	586	138	-11.397752946422946	2	1	-6.485105346119872	0
62	0	557	134	-11.218851243295978	2	1	-6.485105346119872	0
63	0	580	142	-11.46233764527336	2	1	-6.697494353498941	0
63	0	576	141	-11.417465028308687	2	1	-6.697494353498941	0
63	0	571	140	-11.365204493204752	2	1	-6.697494353498941	0
63	0	589	140	-11.388987889365545	2	1	-6.697494353498941	0
63	0	594	141	-11.396639990428138	2	1	-6.697494353498941	0
63	0	596	140	-11.349588182237413	2	1	-6.697494353498941	0
63	0	588	146	-11.624489981030662	2	1	-6.697494353498941	0
63	0	582	138	-11.339176329355391	2	1	-6.697494353498941	0
63	0	582	142	-11.373566400437127	2	1	-6.697494353498941	0
63	0	603	140	-11.417729604811896	2	1	-6.697494353498941	0
63	0	589	142	-11.493141961476159	2	1	-6.697494353498941	0
63	0	576	142	-11.457558283730158	2	1	-6.697494353498941	0
63	0	591	140	-11.384578008500357	2	1	-6.697494353498941	0
63	0	604	147	-11.649923839266338	2	1	-6.697494353498941	0
63	0	581	144	-11.50364839463007	2	1	-6.697494353498941	0
63	0	574	143	-11.44866664825924	2	1	-6.697494353498941	0
63	0	592	137	-11.360385016789513	2	1	-6.697494353498941	0
63	0	593	140	-11.414752960205078	2	1	-6.697494353498941	0
63	0	609	151	-11.644040455893865	2	1	-6.697494353498941	0
63	0	547	135	-11.27939584520128	2	1	-6.697494353498941	0
63	0	572	143	-11.462516330537342	2	1	-6.697494353498941	0
63	0	594	144	-11.50206432645283	2	1	-6.697494353498941	0
63	0	571	141	-11.42959715828063	2	1	-6.697494353498941	0
63	0	594	139	-11.31203612070235	2	1	-6.697494353498941	0
63	0	564	139	-11.329261355929905	2	1	-6.697494353498941	0
63	0	579	144	-11.510178248087565	2	1	-6.697494353498941	0
63	0	582	140	-11.410596756708054	2	1	-6.697494353498941	0
63	0	562	145	-11.454062476990716	2	1	-6.697494353498941	0
63	0	584	145	-11.558290421016633	2	1	-6.697494353498941	0
63	0	588	139	-11.415164432828389	2	1	-6.697494353498941	0
64	0	609	150	-11.645692944526672	2	1	-6.069209895732835	0
64	0	595	143	-11.403862178325653	2	1	-6.069209895732835	0
64	0	582	139	-11.21395143866539	2	1	-6.069209895732835	0
64	0	583	144	-11.41886892914772	2	1	-6.069209895732835	0
64	0	609	143	-11.445749670267105	2	1	-6.069209895732835	0
64	0	611	148	-11.613311290740967	2	1	-6.069209895732835	0
64	0	594	146	-11.409789711236954	2	1	-6.069209895732835	0
64	0	605	151	-11.609070807695389	2	1	-6.069209895732835	0
64	0	596	149	-11.578746378421783	2	1	-6.069209895732835	0
64	0	600	142	-11.37710627913475	2	1	-6.069209895732835	0
64	0	598	150	-11.483057677745819	2	1	-6.069209895732835	0
64	0	575	143	-11.39601480960846	2	1	-6.069209895732835	0
64	0	591	150	-11.546694457530975	2	1	-6.069209895732835	0
64	0	598	145	-11.438399106264114	2	1	-6.069209895732835	0
64	0	612	145	-11.471000075340271	2	1	-6.069209895732835	0
64	0	589	145	-11.419054418802261	2	1	-6.069209895732835	0
64	0	578	140	-11.265590757131577	2	1	-6.069209895732835	0
64	0	591	143	-11.377955913543701	2	1	-6.069209895732835	0
64	0	609	147	-11.441755145788193	2	1	-6.069209895732835	0
64	0	599	151	-11.553406864404678	2	1	-6.069209895732835	0
64	0	598	144	-11.517728507518768	2	1	-6.069209895732835	0
64	0	587	142	-11.409681230783463	2	1	-6.069209895732835	0
64	0	599	143	-11.449608594179153	2	1	-6.069209895732835	0
64	0	592	147	-11.430196970701218	2	1	-6.069209895732835	0
64	0	596	146	-11.527592927217484	2	1	-6.069209895732835	0
64	0	591	147	-11.571428149938583	2	1	-6.069209895732835	0
64	0	590	145	-11.48534232378006	2	1	-6.069209895732835	0
64	0	580	146	-11.386531084775925	2	1	-6.069209895732835	0
64	0	618	149	-11.661631673574448	2	1	-6.069209895732835	0
64	0	605	145	-11.466876715421677	2	1	-6.069209895732835	0
65	0	612	149	-11.427478937002329	2	1	-5.811813218869906	0
65	0	614	148	-11.434959587684045	2	1	-5.811813218869906	0
65	0	600	144	-11.36290620657114	2	1	-5.811813218869906	0
65	0	619	151	-11.458748098520132	2	1	-5.811813218869906	0
65	0	624	144	-11.357253412099984	2	1	-5.811813218869906	0
65	0	588	148	-11.508309877835787	2	1	-5.811813218869906	0
65	0	616	145	-11.48695326585036	2	1	-5.811813218869906	0
65	0	613	139	-11.156478294959435	2	1	-5.811813218869906	0
65	0	601	148	-11.456720880361704	2	1	-5.811813218869906	0
65	0	575	136	-11.139072594275842	2	1	-5.811813218869906	0
65	0	602	150	-11.464260130662185	2	1	-5.811813218869906	0
65	0	593	146	-11.454565400343675	2	1	-5.811813218869906	0
65	0	609	148	-11.562751975426307	2	1	-5.811813218869906	0
65	0	618	140	-11.357260571993315	2	1	-5.811813218869906	0
65	0	603	147	-11.339734062781702	2	1	-5.811813218869906	0
65	0	607	149	-11.448276607806866	2	1	-5.811813218869906	0
65	0	621	148	-11.544551585270808	2	1	-5.811813218869906	0
65	0	600	148	-11.51775251535269	2	1	-5.811813218869906	0
65	0	601	140	-11.186617601834811	2	1	-5.811813218869906	0
65	0	607	146	-11.391051072340746	2	1	-5.811813218869906	0
65	0	591	145	-11.477266927865836	2	1	-5.811813218869906	0
65	0	621	144	-11.481810789841871	2	1	-5.811813218869906	0
65	0	620	151	-11.51964976970966	2	1	-5.811813218869906	0
65	0	604	141	-11.289227382953351	2	1	-5.811813218869906	0
65	0	596	146	-11.475566981388972	2	1	-5.811813218869906	0
65	0	612	152	-11.558655107938327	2	1	-5.811813218869906	0
65	0	624	149	-11.560364767221303	2	1	-5.811813218869906	0
65	0	623	153	-11.619814153817984	2	1	-5.811813218869906	0
65	0	598	146	-11.524236825796274	2	1	-5.811813218869906	0
65	0	588	143	-11.281527064396785	2	1	-5.811813218869906	0
66	0	623	151	-11.51538155295632	2	1	-6.489044944123952	0
66	0	611	148	-11.345928047642563	2	1	-6.489044944123952	0
66	0	607	144	-11.338544412092729	2	1	-6.489044944123952	0
66	0	637	158	-11.618491086092861	2	1	-6.489044944123952	0
66	0	630	152	-11.47704095551462	2	1	-6.489044944123952	0
66	0	634	156	-11.624446175315164	2	1	-6.489044944123952	0
66	0	636	153	-11.594762975519354	2	1	-6.489044944123952	0
66	0	602	147	-11.349400607022373	2	1	-6.489044944123952	0
66	0	627	149	-11.43400053544478	2	1	-6.489044944123952	0
66	0	607	153	-11.55716390320749	2	1	-6.489044944123952	0
66	0	609	148	-11.319166819254557	2	1	-6.489044944123952	0
66	0	624	160	-11.743130943991922	2	1	-6.489044944123952	0
66	0	617	151	-11.407740650754986	2	1	-6.489044944123952	0
66	0	614	148	-11.41651457006281	2	1	-6.489044944123952	0
66	0	619	143	-11.3776128653324	2	1	-6.489044944123952	0
66	0	628	150	-11.441351717168635	2	1	-6.489044944123952	0
66	0	608	145	-11.368715517448656	2	1	-6.489044944123952	0
66	0	614	155	-11.553321636084354	2	1	-6.489044944123952	0
66	0	611	155	-11.635763226133404	2	1	-6.489044944123952	0
66	0	609	151	-11.421929388335258	2	1	-6.489044944123952	0
66	0	623	145	-11.344594435258346	2	1	-6.489044944123952	0
66	0	606	142	-11.226813085151441	2	1	-6.489044944123952	0
66	0	604	149	-11.522671150438713	2	1	-6.489044944123952	0
66	0	610	148	-11.51967802914706	2	1	-6.489044944123952	0
66	0	612	153	-11.51650807351777	2	1	-6.489044944123952	0
66	0	611	150	-11.47806387236624	2	1	-6.489044944123952	0
66	0	638	150	-11.389297861041445	2	1	-6.489044944123952	0
66	0	622	147	-11.44597241372773	2	1	-6.489044944123952	0
66	0	585	147	-11.379295175725764	2	1	-6.489044944123952	0
66	0	603	155	-11.536288897196451	2	1	-6.489044944123952	0
67	0	603	150	-11.453217235963736	2	1	-6.694258104719733	0
67	0	615	149	-11.470448138108894	2	1	-6.694258104719733	0
67	0	631	153	-11.527687755983267	2	1	-6.694258104719733	0
67	0	614	147	-11.315294550425971	2	1	-6.694258104719733	0
67	0	617	158	-11.562559782569089	2	1	-6.694258104719733	0
67	0	632	146	-11.327702593447556	2	1	-6.694258104719733	0
67	0	626	147	-11.335837293027053	2	1	-6.694258104719733	0
67	0	637	153	-11.47263572465128	2	1	-6.694258104719733	0
67	0	629	159	-11.610132672893467	2	1	-6.694258104719733	0
67	0	608	151	-11.374941840100645	2	1	-6.694258104719733	0
67	0	629	156	-11.550084868473792	2	1	-6.694258104719733	0
67	0	628	150	-11.351015290217614	2	1	-6.694258104719733	0
67	0	629	154	-11.578773356195706	2	1	-6.694258104719733	0
67	0	606	140	-11.193193321797386	2	1	-6.694258104719733	0
67	0	638	156	-11.469312696314569	2	1	-6.694258104719733	0
67	0	623	141	-11.113425781477742	2	1	-6.694258104719733	0
67	0	632	146	-11.317773875905507	2	1	-6.694258104719733	0
67	0	660	159	-11.642383746246793	2	1	-6.694258104719733	0
67	0	629	152	-11.479188150434352	2	1	-6.694258104719733	0
67	0	646	157	-11.485056407416044	2	1	-6.694258104719733	0
67	0	626	154	-11.517966967910084	2	1	-6.694258104719733	0
67	0	625	153	-11.536633278006938	2	1	-6.694258104719733	0
67	0	605	144	-11.29422341531782	2	1	-6.694258104719733	0
67	0	590	148	-11.290004673288829	2	1	-6.694258104719733	0
67	0	626	146	-11.270031743974828	2	1	-6.694258104719733	0
67	0	621	149	-11.387495724122916	2	1	-6.694258104719733	0
67	0	635	158	-11.63749896946238	2	1	-6.694258104719733	0
67	0	618	154	-11.49494062964596	2	1	-6.694258104719733	0
67	0	632	155	-11.508146029799732	2	1	-6.694258104719733	0
67	0	632	154	-11.531595173166759	2	1	-6.694258104719733	0
68	0	642	156	-11.47200090744916	2	1	-6.714658649020224	0
68	0	610	150	-11.253729062921861	2	1	-6.714658649020224	0
68	0	648	160	-11.73401518429027	2	1	-6.714658649020224	0
68	0	645	156	-11.432838496039896	2	1	-6.714658649020224	0
68	0	631	159	-11.533986792844885	2	1	-6.714658649020224	0
68	0	626	150	-11.471593295826631	2	1	-6.714658649020224	0
68	0	646	156	-11.494585514068604	2	1	-6.714658649020224	0
68	0	630	154	-11.378054843229407	2	1	-6.714658649020224	0
68	0	630	148	-11.29519723443424	2	1	-6.714658649020224	0
68	0	615	146	-11.284307648153867	2	1	-6.714658649020224	0
68	0	625	157	-11.556114449220544	2	1	-6.714658649020224	0
68	0	641	153	-11.436588175156537	2	1	-6.714658649020224	0
68	0	633	157	-11.491836099063649	2	1	-6.714658649020224	0
68	0	607	149	-11.231384950525621	2	1	-6.714658649020224	0
68	0	654	161	-11.54117135440602	2	1	-6.714658649020224	0
68	0	632	151	-11.319303232080797	2	1	-6.714658649020224	0
68	0	632	163	-11.691675803240608	2	1	-6.714658649020224	0
68	0	654	162	-11.694103605606976	2	1	-6.714658649020224	0
68	0	641	149	-11.354947595035329	2	1	-6.714658649020224	0
68	0	635	151	-11.387873144710765	2	1	-6.714658649020224	0
68	0	644	156	-11.445714529822855	2	1	-6.714658649020224	0
68	0	621	152	-11.408804360558005	2	1	-6.714658649020224	0
68	0	619	149	-11.262791521408978	2	1	-6.714658649020224	0
68	0	625	154	-11.380363857044893	2	1	-6.714658649020224	0
68	0	640	151	-11.385689482969397	2	1	-6.714658649020224	0
68	0	650	153	-11.351443346808939	2	1	-6.714658649020224	0
68	0	649	152	-11.441005061654483	2	1	-6.714658649020224	0
68	0	635	154	-11.442600727081299	2	1	-6.714658649020224	0
68	0	626	153	-11.390398165758919	2	1	-6.714658649020224	0
68	0	623	148	-11.378280359155992	2	1	-6.714658649020224	0
69	0	610	150	-11.278637872225996	2	1	-6.869496566865046	0
69	0	651	156	-11.464508802994438	2	1	-6.869496566865046	0
69	0	648	149	-11.432937539142111	2	1	-6.869496566865046	0
69	0	648	162	-11.52369026515795	2	1	-6.869496566865046	0
69	0	604	154	-11.334136244179547	2	1	-6.869496566865046	0
69	0	661	155	-11.438846781633902	2	1	-6.869496566865046	0
69	0	639	155	-11.444231365038002	2	1	-6.869496566865046	0
69	0	653	156	-11.383667821469514	2	1	-6.869496566865046	0
69	0	646	154	-11.264595446379289	2	1	-6.869496566865046	0
69	0	637	153	-11.375674786775008	2	1	-6.869496566865046	0
69	0	648	160	-11.49961775627689	2	1	-6.869496566865046	0
69	0	631	150	-11.335102026013361	2	1	-6.869496566865046	0
69	0	666	157	-11.384719406349072	2	1	-6.869496566865046	0
69	0	646	156	-11.550496087558027	2	1	-6.869496566865046	0
69	0	648	158	-11.532439383907594	2	1	-6.869496566865046	0
69	0	654	156	-11.511858235234799	2	1	-6.869496566865046	0
69	0	647	153	-11.452181470566902	2	1	-6.869496566865046	0
69	0	633	151	-11.390034882918648	2	1	-6.869496566865046	0
69	0	629	150	-11.313246602597443	2	1	-6.869496566865046	0
69	0	646	149	-11.2011022153108	2	1	-6.869496566865046	0
69	0	623	149	-11.276099274123924	2	1	-6.869496566865046	0
69	0	656	163	-11.562611068504443	2	1	-6.869496566865046	0
69	0	623	152	-11.343652034151381	2	1	-6.869496566865046	0
69	0	645	160	-11.532352806865305	2	1	-6.869496566865046	0
69	0	619	156	-11.488768287326979	2	1	-6.869496566865046	0
69	0	633	158	-11.426741033360578	2	1	-6.869496566865046	0
69	0	644	161	-11.4443728129069	2	1	-6.869496566865046	0
69	0	643	150	-11.376860991768215	2	1	-6.869496566865046	0
69	0	644	149	-11.359841056492018	2	1	-6.869496566865046	0
69	0	655	161	-11.6536709882211	2	1	-6.869496566865046	0
70	0	637	156	-11.420835031781877	2	1	-5.063719665188711	0
70	0	666	159	-11.400024959019252	2	1	-5.063719665188711	0
70	0	632	164	-11.539047077723913	2	1	-5.063719665188711	0
70	0	663	156	-11.375033296857561	2	1	-5.063719665188711	0
70	0	658	165	-11.597625378199986	2	1	-5.063719665188711	0
70	0	645	161	-11.455632618495397	2	1	-5.063719665188711	0
70	0	648	163	-11.504550143650599	2	1	-5.063719665188711	0
70	0	642	146	-11.135494995117188	2	1	-5.063719665188711	0
70	0	648	160	-11.53578017098563	2	1	-5.063719665188711	0
70	0	650	152	-11.344042260306223	2	1	-5.063719665188711	0
70	0	662	164	-11.651481437683106	2	1	-5.063719665188711	0
70	0	667	159	-11.445597921098981	2	1	-5.063719665188711	0
70	0	649	156	-11.44377465929304	2	1	-5.063719665188711	0
70	0	673	164	-11.616532761710031	2	1	-5.063719665188711	0
70	0	643	153	-11.342417117527553	2	1	-5.063719665188711	0
70	0	639	166	-11.593700190952847	2	1	-5.063719665188711	0
70	0	658	153	-11.219079181126185	2	1	-5.063719665188711	0
70	0	650	164	-11.614484923226494	2	1	-5.063719665188711	0
70	0	680	154	-11.399007279532297	2	1	-5.063719665188711	0
70	0	657	159	-11.429842458452498	2	1	-5.063719665188711	0
70	0	627	154	-11.331080600193568	2	1	-5.063719665188711	0
70	0	658	152	-11.392868096487863	2	1	-5.063719665188711	0
70	0	647	158	-11.466266632080078	2	1	-5.063719665188711	0
70	0	648	153	-11.274175780160087	2	1	-5.063719665188711	0
70	0	662	159	-11.396753174918038	2	1	-5.063719665188711	0
70	0	649	158	-11.33799217769078	2	1	-5.063719665188711	0
70	0	656	161	-11.462445531572614	2	1	-5.063719665188711	0
70	0	650	154	-11.3814605985369	2	1	-5.063719665188711	0
70	0	647	162	-11.468392235892159	2	1	-5.063719665188711	0
70	0	639	163	-11.496426200866699	2	1	-5.063719665188711	0
71	0	646	157	-11.333968847570285	2	1	-6.822495435031314	0
71	0	660	154	-11.196500670741981	2	1	-6.822495435031314	0
71	0	669	164	-11.594630496602663	2	1	-6.822495435031314	0
71	0	650	160	-11.317986045085208	2	1	-6.822495435031314	0
71	0	645	158	-11.337418489053215	2	1	-6.822495435031314	0
71	0	654	161	-11.321207395741638	2	1	-6.822495435031314	0
71	0	652	158	-11.40127447961082	2	1	-6.822495435031314	0
71	0	667	156	-11.33313509444116	2	1	-6.822495435031314	0
71	0	655	152	-11.145400248782735	2	1	-6.822495435031314	0
71	0	653	158	-11.467666948345345	2	1	-6.822495435031314	0
71	0	649	155	-11.3477827260192	2	1	-6.822495435031314	0
71	0	667	161	-11.415360947729836	2	1	-6.822495435031314	0
71	0	660	167	-11.55901669784331	2	1	-6.822495435031314	0
71	0	664	160	-11.381326809735365	2	1	-6.822495435031314	0
71	0	665	157	-11.358147956955602	2	1	-6.822495435031314	0
71	0	637	156	-11.322043324860049	2	1	-6.822495435031314	0
71	0	640	147	-11.146198541345731	2	1	-6.822495435031314	0
71	0	670	165	-11.617770745720662	2	1	-6.822495435031314	0
71	0	644	157	-11.372982643019984	2	1	-6.822495435031314	0
71	0	664	161	-11.458262671887034	2	1	-6.822495435031314	0
71	0	676	160	-11.434759999664736	2	1	-6.822495435031314	0
71	0	648	152	-11.35076627597003	2	1	-6.822495435031314	0
71	0	666	152	-11.250105092223261	2	1	-6.822495435031314	0
71	0	663	160	-11.463996081285075	2	1	-6.822495435031314	0
71	0	670	157	-11.32046567890006	2	1	-6.822495435031314	0
71	0	673	166	-11.577704846019476	2	1	-6.822495435031314	0
71	0	656	158	-11.362960869157819	2	1	-6.822495435031314	0
71	0	652	162	-11.487478498002174	2	1	-6.822495435031314	0
71	0	669	162	-11.509209995538416	2	1	-6.822495435031314	0
71	0	638	157	-11.347149728049695	2	1	-6.822495435031314	0
72	0	661	155	-11.333557314342922	2	1	-6.1511639258656565	0
72	0	655	157	-11.3441678153144	2	1	-6.1511639258656565	0
72	0	672	165	-11.499538474612766	2	1	-6.1511639258656565	0
72	0	667	164	-11.392841789457533	2	1	-6.1511639258656565	0
72	0	646	160	-11.322452810075548	2	1	-6.1511639258656565	0
72	0	676	167	-11.572061777114868	2	1	-6.1511639258656565	0
72	0	682	160	-11.386471854315865	2	1	-6.1511639258656565	0
72	0	680	167	-11.532491286595663	2	1	-6.1511639258656565	0
72	0	684	169	-11.62818913989597	2	1	-6.1511639258656565	0
72	0	669	166	-11.496767361958822	2	1	-6.1511639258656565	0
72	0	649	158	-11.223025533888075	2	1	-6.1511639258656565	0
72	0	684	168	-11.537496248881022	2	1	-6.1511639258656565	0
72	0	668	161	-11.411720328860813	2	1	-6.1511639258656565	0
72	0	673	164	-11.429993205600315	2	1	-6.1511639258656565	0
72	0	664	159	-11.28032570415073	2	1	-6.1511639258656565	0
72	0	657	157	-11.360681215922037	2	1	-6.1511639258656565	0
72	0	682	167	-11.59831714630127	2	1	-6.1511639258656565	0
72	0	673	157	-11.35211314095391	2	1	-6.1511639258656565	0
72	0	660	155	-11.335299253463745	2	1	-6.1511639258656565	0
72	0	682	165	-11.499542898601955	2	1	-6.1511639258656565	0
72	0	681	164	-11.620435317357382	2	1	-6.1511639258656565	0
72	0	665	160	-11.380152410931057	2	1	-6.1511639258656565	0
72	0	667	161	-11.47224693828159	2	1	-6.1511639258656565	0
72	0	685	158	-11.318934652540419	2	1	-6.1511639258656565	0
72	0	678	158	-11.346235858069527	2	1	-6.1511639258656565	0
72	0	682	166	-11.525941080517239	2	1	-6.1511639258656565	0
72	0	651	159	-11.397390604019165	2	1	-6.1511639258656565	0
72	0	663	160	-11.398063527213203	2	1	-6.1511639258656565	0
72	0	643	162	-11.350724352730644	2	1	-6.1511639258656565	0
72	0	686	169	-11.575640360514322	2	1	-6.1511639258656565	0
73	0	673	163	-11.37174115115649	2	1	-6.967505283387911	0
73	0	677	160	-11.35059868799497	2	1	-6.967505283387911	0
73	0	678	159	-11.242135348385327	2	1	-6.967505283387911	0
